"http://www.votesmart.org/issue_rating_detail.php?r_id=2514&rtype=R",,,,,,
"CA","U.S. House",9,"Barbara Lee",,"Democratic",0
"CA","U.S. House",10,"Ellen Tauscher",,"Democratic",0
"CA","U.S. House",13,"Fortney Stark",,"Democratic",0
"CA","U.S. House",14,"Anna Eshoo",,"Democratic",0
"CA","U.S. House",15,"Michael Honda",,"Democratic",0
"CA","U.S. House",16,"Zoe Lofgren",,"Democratic",0
"CA","U.S. House",17,"Sam Farr",,"Democratic",9
"CA","U.S. House",18,"Dennis Cardoza",,"Democratic",55
"CA","U.S. House",19,"George Radanovich",,"Republican",91
"CA","U.S. House",21,"Devin Nunes",,"Republican",82
"CA","U.S. House",23,"Lois Capps",,"Democratic",0
"CA","U.S. House",24,"Elton Gallegly",,"Republican",91
"CA","U.S. House",25,"Howard McKeon",,"Republican",91
"CA","U.S. House",26,"David Dreier",,"Republican",91
"CA","U.S. House",27,"Brad Sherman",,"Democratic",0
"CA","U.S. House",28,"Howard Berman",,"Democratic",0
"CA","U.S. House",29,"Adam Schiff",,"Democratic",0
"CA","U.S. House",30,"Henry Waxman",,"Democratic",0
"CA","U.S. House",31,"Xavier Becerra",,"Democratic",0
"CA","U.S. House",32,"Hilda Solis",,"Democratic",0
"CA","U.S. House",33,"Diane Watson",,"Democratic",0
"CA","U.S. House",34,"Lucille Roybal-Allard",,"Democratic",0
"CA","U.S. House",35,"Maxine Waters",,"Democratic",9
"CA","U.S. House",36,"Jane Harman",,"Democratic",0
"CA","U.S. House",38,"Grace Napolitano",,"Democratic",0
"CA","U.S. House",39,"Linda Sánchez",,"Democratic",0
"CA","U.S. House",40,"Edward Royce",,"Republican",100
"CA","U.S. House",41,"Jerry Lewis",,"Republican",91
"CA","U.S. House",42,"Gary Miller",,"Republican",100
"CA","U.S. House",43,"Joe Baca",,"Democratic",45
"CA","U.S. House",44,"Ken Calvert",,"Republican",91
"CA","U.S. House",45,"Mary Bono Mack",,"Republican",82
"CA","U.S. House",46,"Dana Rohrabacher",,"Republican",100
"CA","U.S. House",47,"Loretta Sanchez",,"Democratic",9
"CA","U.S. House",49,"Darrell Issa",,"Republican",91
"CA","U.S. House",51,"Bob Filner",,"Democratic",9
"CA","U.S. House",52,"Duncan Hunter",,"Republican",100
"CA","U.S. House",53,"Susan Davis",,"Democratic",0
"CO","U.S. Senate","Sr","Wayne Allard",,"Republican",100
"CO","U.S. Senate","Jr","Ken Salazar",,"Democratic",86
"CO","U.S. House",1,"Diana DeGette",,"Democratic",0
"CO","U.S. House",4,"Marilyn Musgrave",,"Republican",100
"CO","U.S. House",6,"Tom Tancredo",,"Republican",100
"CO","U.S. House","","Mark Udall",,"Democratic",0
"CT","U.S. Senate","Sr","Christopher Dodd",,"Democratic",0
"CT","U.S. Senate","Jr","Joseph Lieberman",,"Independent Democrat",0
"CT","U.S. House",1,"John Larson",,"Democratic",0
"CT","U.S. House",3,"Rosa DeLauro",,"Democratic",0
"CT","U.S. House",4,"Christopher Shays",,"Republican",9
"DE","U.S. Senate","Sr","Joseph Biden",,"Democratic",14
"DE","U.S. Senate","Jr","Thomas Carper",,"Democratic",0
"DE","U.S. House","At-Large","Michael Castle",,"Republican",36
"FL","U.S. Senate","Sr","Bill Nelson",,"Democratic",14
"FL","U.S. House",1,"Jeff Miller",,"Republican",100
"FL","U.S. House",2,"Allen Boyd",,"Democratic",64
"FL","U.S. House",3,"Corrine Brown",,"Democratic",0
"FL","U.S. House",4,"Ander Crenshaw",,"Republican",100
"FL","U.S. House",5,"Virginia Brown-Waite",,"Republican",100
"FL","U.S. House",6,"Clifford Stearns",,"Republican",100
"FL","U.S. House",7,"John Mica",,"Republican",91
"FL","U.S. House",8,"Ric Keller",,"Republican",100
"FL","U.S. House",10,"C. W. Bill Young",,"Republican",91
"FL","U.S. House",12,"Adam Putnam",,"Republican",100
"FL","U.S. House",15,"David Weldon",,"Republican",100
"FL","U.S. House",17,"Kendrick Meek",,"Democratic",9
"FL","U.S. House",18,"Ileana Ros-Lehtinen",,"Republican",73
"FL","U.S. House",19,"Robert Wexler",,"Democratic",0
"FL","U.S. House",21,"Lincoln Diaz-Balart",,"Republican",82
"FL","U.S. House",23,"Alcee Hastings",,"Democratic",0
"FL","U.S. House",24,"Tom Feeney",,"Republican",100
"FL","U.S. House",25,"Mario Diaz-Balart",,"Republican",100
"GA","U.S. Senate","Sr","C. Saxby Chambliss",,"Republican",100
"GA","U.S. Senate","Jr","John Isakson",,"Republican",82
"GA","U.S. House",1,"Jack Kingston",,"Republican",82
"GA","U.S. House",2,"Sanford Bishop",,"Democratic",73
"GA","U.S. House",5,"John Lewis",,"Democratic",0
"GA","U.S. House",7,"John Linder",,"Republican",100
"GA","U.S. House",8,"James Marshall",,"Democratic",45
"GA","U.S. House",9,"Nathan Deal",,"Republican",100
"GA","U.S. House",11,"Phil Gingrey",,"Republican",100
"GA","U.S. House",13,"David Scott",,"Democratic",36
"HI","U.S. Senate","Sr","Daniel Inouye",,"Democratic",14
"HI","U.S. Senate","Jr","Daniel Akaka",,"Democratic",0
"HI","U.S. House",1,"Neil Abercrombie",,"Democratic",55
"IA","U.S. Senate","Sr","Charles Grassley",,"Republican",71
"IA","U.S. Senate","Jr","Thomas Harkin",,"Democratic",14
"IA","U.S. House",3,"Leonard Boswell",,"Democratic",55
"IA","U.S. House",4,"Thomas Latham",,"Republican",91
"IA","U.S. House",5,"Steve King",,"Republican",91
"ID","U.S. Senate","Sr","Larry Craig",,"Republican",100
"ID","U.S. Senate","Jr","Michael Crapo",,"Republican",100
"ID","U.S. House",2,"Michael Simpson",,"Republican",100
"ID","Governor","","Clement Otter",,"Republican",100
"IL","U.S. Senate","Sr","Richard Durbin",,"Democratic",14
"IL","U.S. House",1,"Bobby Rush",,"Democratic",9
"IL","U.S. House",2,"Jesse Jackson",,"Democratic",0
"IL","U.S. House",4,"Luis Gutierrez",,"Democratic",0
"IL","U.S. House",5,"Rahm Emanuel",,"Democratic",0
"IL","U.S. House",7,"Danny Davis",,"Democratic",0
"IL","U.S. House",9,"Janice Schakowsky",,"Democratic",0
"IL","U.S. House",10,"Mark Kirk",,"Republican",27
"IL","U.S. House",11,"Gerald Weller",,"Republican",82
"IL","U.S. House",12,"Jerry Costello",,"Democratic",9
"IL","U.S. House",13,"Judy Biggert",,"Republican",64
"IL","U.S. House",15,"Timothy Johnson",,"Republican",18
"IL","U.S. House",16,"Donald Manzullo",,"Republican",100
"IL","U.S. House",18,"Ray LaHood",,"Republican",91
"IL","U.S. House",19,"John Shimkus",,"Republican",100
"IN","U.S. Senate","Sr","Richard Lugar",,"Republican",100
"IN","U.S. Senate","Jr","Evan Bayh",,"Democratic",14
"IN","U.S. House",1,"Peter Visclosky",,"Democratic",0
"IN","U.S. House",3,"Mark Souder",,"Republican",91
"IN","U.S. House",4,"Stephen Buyer",,"Republican",91
"IN","U.S. House",5,"Dan Burton",,"Republican",91
"IN","U.S. House",6,"Mike Pence",,"Republican",100
"KS","U.S. Senate","Sr","Samuel Brownback",,"Republican",71
"KS","U.S. Senate","Jr","Pat Roberts",,"Republican",71
"KS","U.S. House",1,"Jerry Moran",,"Republican",91
"KS","U.S. House",3,"Dennis Moore",,"Democratic",0
"KS","U.S. House",4,"Todd Tiahrt",,"Republican",91
"KY","U.S. Senate","Sr","Mitch McConnell",,"Republican",100
"KY","U.S. Senate","Jr","Jim Bunning",,"Republican",100
"KY","U.S. House",1,"Edward Whitfield",,"Republican",73
"KY","U.S. House",2,"Ron Lewis",,"Republican",100
"KY","U.S. House",5,"Harold Rogers",,"Republican",91
"KY","U.S. House",6,"Albert Chandler",,"Democratic",0
"LA","U.S. Senate","Sr","Mary Landrieu",,"Democratic",29
"LA","U.S. Senate","Jr","David Vitter",,"Republican",100
"LA","U.S. House",2,"William Jefferson",,"Democratic",0
"LA","U.S. House",4,"James McCrery",,"Republican",100
"LA","U.S. House",5,"Rodney Alexander",,"Republican",73
"MA","U.S. Senate","Sr","Edward Kennedy",,"Democratic",0
"MA","U.S. Senate","Jr","John Kerry",,"Democratic",0
"MA","U.S. House",1,"John Olver",,"Democratic",0
"MA","U.S. House",2,"Richard Neal",,"Democratic",0
"MA","U.S. House",3,"James McGovern",,"Democratic",0
"MA","U.S. House",4,"Barney Frank",,"Democratic",0
"MA","U.S. House",6,"John Tierney",,"Democratic",0
"MA","U.S. House",7,"Edward Markey",,"Democratic",0
"MA","U.S. House",8,"Michael Capuano",,"Democratic",0
"MA","U.S. House",9,"Stephen Lynch",,"Democratic",0
"MA","U.S. House",10,"William Delahunt",,"Democratic",0
"MD","U.S. Senate","Sr","Barbara Mikulski",,"Democratic",0
"MD","U.S. Senate","Jr","Benjamin Cardin",,"Democratic",0
"MD","U.S. House",1,"Wayne Gilchrest",,"Republican",55
"MD","U.S. House",2,"C.A. Dutch Ruppersberger",,"Democratic",18
"MD","U.S. House",5,"Steny Hoyer",,"Democratic",0
"MD","U.S. House",6,"Roscoe Bartlett",,"Republican",91
"MD","U.S. House",7,"Elijah Cummings",,"Democratic",0
"MD","U.S. House",8,"Christopher Van Hollen",,"Democratic",0
"ME","U.S. Senate","Sr","Olympia Snowe",,"Republican",43
"ME","U.S. Senate","Jr","Susan Collins",,"Republican",43
"ME","U.S. House",1,"Thomas Allen",,"Democratic",9
"ME","U.S. House",2,"Michael Michaud",,"Democratic",9
"MI","U.S. Senate","Sr","Carl Levin",,"Democratic",0
"MI","U.S. Senate","Jr","Debbie Stabenow",,"Democratic",0
"MI","U.S. House",1,"Bart Stupak",,"Democratic",36
"MI","U.S. House",2,"Peter Hoekstra",,"Republican",100
"MI","U.S. House",3,"Vernon Ehlers",,"Republican",36
"MI","U.S. House",4,"David Camp",,"Republican",82
"MI","U.S. House",5,"Dale Kildee",,"Democratic",0
"MI","U.S. House",6,"Frederick Stephen Upton",,"Republican",55
"MI","U.S. House",8,"Mike Rogers",,"Republican",100
"MI","U.S. House",9,"Joseph Knollenberg",,"Republican",82
"MI","U.S. House",10,"Candice Miller",,"Republican",91
"MI","U.S. House",11,"Thaddeus McCotter",,"Republican",100
"MI","U.S. House",12,"Sander Levin",,"Democratic",0
"MI","U.S. House",13,"Carolyn Kilpatrick",,"Democratic",9
"MI","U.S. House",14,"John Conyers",,"Democratic",0
"MI","U.S. House",15,"John Dingell",,"Democratic",9
"MN","U.S. Senate","Sr","Norm Coleman",,"Republican",100
"MN","U.S. House",2,"John Kline",,"Republican",100
"MN","U.S. House",3,"James Ramstad",,"Republican",18
"MN","U.S. House",4,"Betty McCollum",,"Democratic/Farmer/Labor",0
"MN","U.S. House",7,"Collin Peterson",,"Democratic/Farmer/Labor",91
"MN","U.S. House",8,"James Oberstar",,"Democratic/Farmer/Labor",36
"MO","U.S. Senate","Sr","Christopher Bond",,"Republican",86
"MO","U.S. House",1,"William Lacy Clay",,"Democratic",9
"MO","U.S. House",2,"W. Todd Akin",,"Republican",91
"MO","U.S. House",4,"Ike Skelton",,"Democratic",27
"MO","U.S. House",6,"Samuel Graves",,"Republican",100
"MO","U.S. House",7,"Roy Blunt",,"Republican",82
"MO","U.S. House",8,"Jo Ann Emerson",,"Republican",100
"MO","U.S. House",9,"Kenny Hulshof",,"Republican",100
"MS","U.S. Senate","Sr","Thad Cochran",,"Republican",100
"MS","U.S. Senate","Jr","Roger Wicker",,"Republican",82
"MS","U.S. House",2,"Bennie Thompson",,"Democratic",9
"MS","U.S. House",3,"Charles Pickering",,"Republican",100
"MS","U.S. House",4,"Gene Taylor",,"Democratic",36
"MT","U.S. Senate","Sr","Max Baucus",,"Democratic",43
"MT","U.S. House","At-Large","Dennis Rehberg",,"Republican",100
"NC","U.S. Senate","Sr","Elizabeth Dole",,"Republican",86
"NC","U.S. Senate","Jr","Richard Burr",,"Republican",100
"NC","U.S. House",2,"Bob Etheridge",,"Democratic",18
"NC","U.S. House",3,"Walter Beaman Jones",,"Republican",100
"NC","U.S. House",4,"David Price",,"Democratic",0
"NC","U.S. House",6,"John Coble",,"Republican",100
"NC","U.S. House",7,"Douglas McIntyre",,"Democratic",45
"NC","U.S. House",8,"Robert Hayes",,"Republican",100
"NC","U.S. House",9,"Suellen Myrick",,"Republican",100
"NC","U.S. House",12,"Melvin Watt",,"Democratic",0
"NC","U.S. House",13,"Ralph Miller",,"Democratic",0
"ND","U.S. Senate","Sr","Kent Conrad",,"Democratic-NPL",14
"ND","U.S. Senate","Jr","Byron Dorgan",,"Democratic-NPL",14
"ND","U.S. House","At-Large","Earl Pomeroy",,"Democratic-NPL",45
"NE","U.S. Senate","Sr","Charles Hagel",,"Republican",100
"NE","U.S. Senate","Jr","E. Benjamin Nelson",,"Democratic",43
"NE","U.S. House",2,"Lee Terry",,"Republican",73
"NH","U.S. Senate","Sr","Judd Gregg",,"Republican",43
"NH","U.S. Senate","Jr","John Sununu",,"Republican",57
"NJ","U.S. Senate","Sr","Frank Lautenberg",,"Democratic",0
"NJ","U.S. Senate","Jr","Robert Menendez",,"Democratic",0
"NJ","U.S. House",1,"Robert Andrews",,"Democratic",0
"NJ","U.S. House",2,"Frank LoBiondo",,"Republican",18
"NJ","U.S. House",3,"H. James Saxton",,"Republican",18
"NJ","U.S. House",4,"Christopher Smith",,"Republican",18
"NJ","U.S. House",5,"Scott Garrett",,"Republican",82
"NJ","U.S. House",6,"Frank Pallone",,"Democratic",0
"NJ","U.S. House",7,"Michael Ferguson",,"Republican",18
"NJ","U.S. House",8,"William Pascrell",,"Democratic",0
"NJ","U.S. House",9,"Steven Rothman",,"Democratic",0
"NJ","U.S. House",10,"Donald Payne",,"Democratic",0
"NJ","U.S. House",11,"Rodney Frelinghuysen",,"Republican",45
"NJ","U.S. House",12,"Rush Holt",,"Democratic",0
"NM","U.S. Senate","Sr","Pete Domenici",,"Republican",100
"NM","U.S. Senate","Jr","Jeff Bingaman",,"Democratic",0
"NM","U.S. House",1,"Heather Wilson",,"Republican",82
"NM","U.S. House",2,"Stevan Pearce",,"Republican",100
"NM","U.S. House",3,"Tom Udall",,"Democratic",0
"NV","U.S. Senate","Sr","Harry Reid",,"Democratic",0
"NV","U.S. Senate","Jr","John Ensign",,"Republican",100
"NV","U.S. House",1,"Shelley Berkley",,"Democratic",9
"NV","U.S. House",3,"Jon Porter",,"Republican",91
"NV","Governor","","James Gibbons",,"Republican",100
"NY","U.S. Senate","Sr","Charles Schumer",,"Democratic",0
"NY","U.S. Senate","Jr","Hillary Clinton",,"Democratic",0
"NY","U.S. House",1,"Timothy Bishop",,"Democratic",0
"NY","U.S. House",2,"Steve Israel",,"Democratic",9
"NY","U.S. House",3,"Peter King",,"Republican",100
"NY","U.S. House",4,"Carolyn McCarthy",,"Democratic",9
"NY","U.S. House",6,"Gregory Meeks",,"Democratic",0
"NY","U.S. House",7,"Joseph Crowley",,"Democratic",0
"NY","U.S. House",8,"Jerrold Nadler",,"Democratic",0
"NY","U.S. House",9,"Anthony David Weiner",,"Democratic",0
"NY","U.S. House",10,"Edolphus Towns",,"Democratic",18
"NY","U.S. House",12,"Nydia Velázquez",,"Democratic",0
"NY","U.S. House",13,"Vito Fossella",,"Republican",100
"NY","U.S. House",14,"Carolyn Maloney",,"Democratic",0
"NY","U.S. House",15,"Charles Rangel",,"Democratic",0
"NY","U.S. House",16,"José Serrano",,"Democratic",0
"NY","U.S. House",17,"Eliot Engel",,"Democratic",0
"NY","U.S. House",18,"Nita Lowey",,"Democratic",0
"NY","U.S. House",21,"Michael McNulty",,"Democratic",0
"NY","U.S. House",22,"Maurice Hinchey",,"Democratic",0
"NY","U.S. House",23,"John McHugh",,"Republican",91
"NY","U.S. House",25,"James Walsh",,"Republican",73
"NY","U.S. House",26,"Thomas Reynolds",,"Republican",100
"NY","U.S. House",28,"Louise Slaughter",,"Democratic",0
"OH","U.S. Senate","Sr","George Voinovich",,"Republican",57
"OH","U.S. Senate","Jr","Sherrod Brown",,"Democratic",0
"OH","U.S. House",1,"Steven Chabot",,"Republican",91
"OH","U.S. House",3,"Michael Turner",,"Republican",91
"OH","U.S. House",7,"David Lee Hobson",,"Republican",91
"OH","U.S. House",8,"John Boehner",,"Republican",100
"OH","U.S. House",9,"Marcy Kaptur",,"Democratic",0
"OH","U.S. House",10,"Dennis Kucinich",,"Democratic",0
"OH","U.S. House",12,"Patrick Tiberi",,"Republican",82
"OH","U.S. House",14,"Steven LaTourette",,"Republican",73
"OH","U.S. House",15,"Deborah Pryce",,"Republican",82
"OH","U.S. House",16,"Ralph Regula",,"Republican",91
"OH","U.S. House",17,"Timothy Ryan",,"Democratic",9
"OH","Governor","","Ted Strickland",,"Democratic",0
"OK","U.S. Senate","Sr","James Inhofe",,"Republican",100
"OK","U.S. House",1,"John Sullivan",,"Republican",100
"OK","U.S. House",3,"Frank Lucas",,"Republican",100
"OK","U.S. House",4,"Tom Cole",,"Republican",91
"OR","U.S. Senate","Sr","Ron Wyden",,"Democratic",43
"OR","U.S. Senate","Jr","Gordon Harold Smith",,"Republican",71
"OR","U.S. House",1,"David Wu",,"Democratic",9
"OR","U.S. House",2,"Greg Walden",,"Republican",91
"OR","U.S. House",3,"Earl Blumenauer",,"Democratic",0
"OR","U.S. House",4,"Peter DeFazio",,"Democratic",9
"OR","U.S. House",5,"Darlene Hooley",,"Democratic",18
"PA","U.S. Senate","Sr","Arlen Specter",,"Republican",71
"PA","U.S. House",1,"Robert Brady",,"Democratic",18
"PA","U.S. House",2,"Chaka Fattah",,"Democratic",0
"PA","U.S. House",3,"Philip English",,"Republican",73
"PA","U.S. House",5,"John Peterson",,"Republican",100
"PA","U.S. House",6,"Jim Gerlach",,"Republican",36
"PA","U.S. House",9,"Bill Shuster",,"Republican",100
"PA","U.S. House",11,"Paul Kanjorski",,"Democratic",27
"PA","U.S. House",12,"John Murtha",,"Democratic",45
"PA","U.S. House",14,"Michael Doyle",,"Democratic",0
"PA","U.S. House",16,"Joseph Pitts",,"Republican",100
"PA","U.S. House",17,"Tim Holden",,"Democratic",18
"PA","U.S. House",18,"Tim Murphy",,"Republican",100
"PA","U.S. House",19,"Todd Platts",,"Republican",91
"RI","U.S. Senate","Sr","John Reed",,"Democratic",0
"RI","U.S. House",1,"Patrick Kennedy",,"Democratic",0
"RI","U.S. House",2,"James Langevin",,"Democratic",0
"SC","U.S. Senate","Sr","Lindsey Graham",,"Republican",100
"SC","U.S. Senate","Jr","Jim DeMint",,"Republican",55
"SC","U.S. House",1,"Henry Brown",,"Republican",100
"SC","U.S. House",2,"Addison Wilson",,"Republican",91
"SC","U.S. House",3,"J. Gresham Barrett",,"Republican",100
"SC","U.S. House",5,"John Spratt",,"Democratic",0
"SC","U.S. House",6,"James Clyburn",,"Democratic",0
"SD","U.S. Senate","Sr","Tim Johnson",,"Democratic",71
"SD","U.S. House","At-Large","Stephanie Herseth Sandlin",,"Democratic",50
"TN","U.S. Senate","Sr","Lamar Alexander",,"Republican",71
"TN","U.S. House",2,"John Duncan",,"Republican",91
"TN","U.S. House",3,"Zach Wamp",,"Republican",91
"TN","U.S. House",4,"Lincoln Davis",,"Democratic",27
"TN","U.S. House",5,"Jim Cooper",,"Democratic",9
"TN","U.S. House",6,"Bart Gordon",,"Democratic",9
"TN","U.S. House",7,"Marsha Blackburn",,"Republican",100
"TN","U.S. House",8,"John Tanner",,"Democratic",64
"TX","U.S. Senate","Sr","Kay Hutchison",,"Republican",100
"TX","U.S. Senate","Jr","John Cornyn",,"Republican",100
"TX","U.S. House",3,"Samuel Johnson",,"Republican",82
"TX","U.S. House",4,"Ralph Hall",,"Republican",82
"TX","U.S. House",5,"Jeb Hensarling",,"Republican",100
"TX","U.S. House",6,"Joe Barton",,"Republican",73
"TX","U.S. House",7,"John Culberson",,"Republican",100
"TX","U.S. House",8,"Kevin Brady",,"Republican",100
"TX","U.S. House",12,"Kay Granger",,"Republican",55
"TX","U.S. House",13,"William Thornberry",,"Republican",100
"TX","U.S. House",14,"Ronald Paul",,"Republican",82
"TX","U.S. House",15,"Rubén Hinojosa",,"Democratic",27
"TX","U.S. House",16,"Silvestre Reyes",,"Democratic",36
"TX","U.S. House",17,"Thomas Edwards",,"Democratic",73
"TX","U.S. House",18,"Sheila Jackson Lee",,"Democratic",9
"TX","U.S. House",19,"Randy Neugebauer",,"Republican",100
"TX","U.S. House",20,"Charles Gonzalez",,"Democratic",9
"TX","U.S. House",21,"Lamar Smith",,"Republican",91
"TX","U.S. House",25,"Lloyd Doggett",,"Democratic",0
"TX","U.S. House",26,"Michael Burgess",,"Republican",82
"TX","U.S. House",27,"Solomon Ortiz",,"Democratic",55
"TX","U.S. House",29,"Raymond Green",,"Democratic",27
"TX","U.S. House",30,"Eddie Bernice Johnson",,"Democratic",9
"TX","U.S. House",31,"John Carter",,"Republican",73
"TX","U.S. House",32,"Peter Sessions",,"Republican",100
"UT","U.S. Senate","Sr","Orrin Hatch",,"Republican",100
"UT","U.S. Senate","Jr","Robert Bennett",,"Republican",100
"UT","U.S. House",1,"Rob Bishop",,"Republican",100
"UT","U.S. House",2,"Jim Matheson",,"Democratic",36
"UT","U.S. House",3,"Chris Cannon",,"Republican",100
"VA","U.S. Senate","Sr","John Warner",,"Republican",86
"VA","U.S. House",3,"Robert Scott",,"Democratic",0
"VA","U.S. House",4,"James Randy Forbes",,"Republican",91
"VA","U.S. House",5,"Virgil Goode",,"Republican",91
"VA","U.S. House",6,"Robert Goodlatte",,"Republican",100
"VA","U.S. House",7,"Eric Cantor",,"Republican",100
"VA","U.S. House",8,"James Moran",,"Democratic",0
"VA","U.S. House",9,"Frederick Boucher",,"Democratic",9
"VA","U.S. House",10,"Frank Wolf",,"Republican",82
"VA","U.S. House",11,"Thomas Davis",,"Republican",73
"VT","U.S. Senate","Sr","Patrick Leahy",,"Democratic",0
"VT","U.S. Senate","Jr","Bernard Sanders",,"Independent",9
"WA","U.S. Senate","Sr","Patty Murray",,"Democratic",0
"WA","U.S. Senate","Jr","Maria Cantwell",,"Democratic",0
"WA","U.S. House",1,"Jay Inslee",,"Democratic",0
"WA","U.S. House",2,"Rick Larsen",,"Democratic",18
"WA","U.S. House",3,"Brian Baird",,"Democratic",0
"WA","U.S. House",4,"Doc Hastings",,"Republican",100
"WA","U.S. House",6,"Norman Dicks",,"Democratic",9
"WA","U.S. House",7,"James McDermott",,"Democratic",0
"WA","U.S. House",9,"Adam Smith",,"Democratic",9
"WI","U.S. Senate","Sr","Herbert Kohl",,"Democratic",14
"WI","U.S. Senate","Jr","Russell Feingold",,"Democratic",14
"WI","U.S. House",1,"Paul Ryan",,"Republican",100
"WI","U.S. House",2,"Tammy Baldwin",,"Democratic",0
"WI","U.S. House",3,"Ronald Kind",,"Democratic",9
"WI","U.S. House",5,"James Sensenbrenner",,"Republican",82
"WI","U.S. House",6,"Thomas Petri",,"Republican",82
"WI","U.S. House",7,"David Ross Obey",,"Democratic",0
"WV","U.S. Senate","Sr","Robert Byrd",,"Democratic",0
"WV","U.S. Senate","Jr","John Rockefeller",,"Democratic",0
"WV","U.S. House",1,"Alan Mollohan",,"Democratic",36
"WV","U.S. House",2,"Shelley Capito",,"Republican",82
"WV","U.S. House",3,"Nick Rahall",,"Democratic",9
"WY","U.S. Senate","Sr","Michael Enzi",,"Republican",86
"WY","U.S. House","At-Large","Barbara Cubin",,"Republican",100
